Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
84,FED_20161228b_3T2,2,B,46,238,238.002349223,2,1.99981658700017,Patient,0,active,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_46.jpg,Patient_active_46.jpg
,FED_20161228b_3T2,2,B,NA,240,240.002692706001,2,1.99917599699984,0,NA,,NA,NA,NA,NA,NA,,
85,FED_20161228b_3T2,2,B,1,242,242.002414861,2,2.00039055400066,Agent,1,passive,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_1.jpg,Agent_passive_1.jpg
86,FED_20161228b_3T2,2,B,17,244,244.003336961,2,1.99891085200034,Agent,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Agent_active_17.jpg
87,FED_20161228b_3T2,2,B,8,246,246.002776253001,2,2.00035513499915,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg
,FED_20161228b_3T2,2,B,NA,248,248.003661940001,4,3.99905982699966,0,NA,,NA,NA,NA,NA,NA,,
88,FED_20161228b_3T2,2,B,59,252,252.003266961,2,1.99972360800075,Patient,1,passive,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_59.jpg,Patient_passive_59.jpg
,FED_20161228b_3T2,2,B,NA,254,254.003520882,2,1.99896763000015,0,NA,,NA,NA,NA,NA,NA,,
89,FED_20161228b_3T2,2,B,10,256,256.003035635001,2,1.99930669499918,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg
90,FED_20161228b_3T2,2,B,34,258,258.002878385,2,2.00014108600044,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg
91,FED_20161228b_3T2,2,B,38,260,260.003547116,2,1.99971073900088,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg
92,FED_20161228b_3T2,2,B,37,262,262.003787952,2,1.99790933900022,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg
,FED_20161228b_3T2,2,B,NA,264,264.002225216001,2,2.00021487499998,0,NA,,NA,NA,NA,NA,NA,,
93,FED_20161228b_3T2,2,B,8,266,266.002986424,2,2.0024304059998,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg
94,FED_20161228b_3T2,2,B,41,268,268.006424548001,2,1.99617669300005,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg
95,FED_20161228b_3T2,2,B,12,270,270.003126176,2,1.99901576899993,Agent,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Agent_active_12.jpg
96,FED_20161228b_3T2,2,B,35,272,272.002671895,2,1.99911029099985,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg
97,FED_20161228b_3T2,2,B,5,274,274.002307174001,2,1.99986062199969,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg
,FED_20161228b_3T2,2,B,NA,276,276.002695051,6,6.00171286500063,0,NA,,NA,NA,NA,NA,NA,,
98,FED_20161228b_3T2,2,B,27,282,282.005243127001,2,1.99658094499955,Patient,0,active,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_27.jpg,Patient_active_27.jpg
99,FED_20161228b_3T2,2,B,48,284,284.002349206,2,2.00003314600053,Patient,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Patient_passive_48.jpg
100,FED_20161228b_3T2,2,B,60,286,286.002909325,2,2.0000722499999,Patient,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Patient_active_60.jpg
,FED_20161228b_3T2,2,B,NA,288,288.003509324,4,3.99923845000012,0,NA,,NA,NA,NA,NA,NA,,
101,FED_20161228b_3T2,2,B,7,292,292.003294456001,2,1.99993795799946,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg
,FED_20161228b_3T2,2,B,NA,294,294.003762038001,2,1.99867519599957,0,NA,,NA,NA,NA,NA,NA,,
102,FED_20161228b_3T2,2,B,45,296,296.002984474,2,1.99948780199975,Agent,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Agent_passive_45.jpg
,FED_20161228b_3T2,2,B,NA,298,298.002997841,2,1.99955448600031,0,NA,,NA,NA,NA,NA,NA,,
103,FED_20161228b_3T2,2,B,55,300,300.003101615001,2,2.00011577499936,Agent,0,active,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_55.jpg,Agent_active_55.jpg
,FED_20161228b_3T2,2,B,NA,302,302.003746934,2,1.99835784399966,0,NA,,NA,NA,NA,NA,NA,,
