Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
107,FED_20161228b_3T2,1,C,13,316,316.002916196,2,1.99902075699993,Patient,1,passive,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_13.jpg,Patient_passive_13.jpg
,FED_20161228b_3T2,1,C,NA,318,318.002468014,4,3.99969708299977,0,NA,,NA,NA,NA,NA,NA,,
108,FED_20161228b_3T2,1,C,8,322,322.002710531,2,1.99900883800001,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg
,FED_20161228b_3T2,1,C,NA,324,324.002251473001,6,5.99914867200005,0,NA,,NA,NA,NA,NA,NA,,
109,FED_20161228b_3T2,1,C,2,330,330.001992048001,2,2.00094961899958,Agent,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Agent_active_2.jpg
110,FED_20161228b_3T2,1,C,38,332,332.003477603001,2,1.99928748699949,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
,FED_20161228b_3T2,1,C,NA,334,334.003294605001,2,1.99851356299951,0,NA,,NA,NA,NA,NA,NA,,
111,FED_20161228b_3T2,1,C,24,336,336.002353680001,2,1.99986607999926,Patient,1,passive,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_24.jpg,Patient_passive_24.jpg
112,FED_20161228b_3T2,1,C,2,338,338.002749572001,2,1.99929664299998,Patient,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Patient_active_2.jpg
,FED_20161228b_3T2,1,C,NA,340,340.002575491,2,1.99966536600004,0,NA,,NA,NA,NA,NA,NA,,
113,FED_20161228b_3T2,1,C,14,342,342.002792254,2,2.00048071499987,Patient,0,active,Kyle Square is balancing Zach Star.,Kyle,Square,Zach,Star,Base_active_14.jpg,Patient_active_14.jpg
114,FED_20161228b_3T2,1,C,9,344,344.0038046,2,1.99791293700036,Agent,1,passive,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_9.jpg,Agent_passive_9.jpg
,FED_20161228b_3T2,1,C,NA,346,346.002243532001,2,2.00037381099992,0,NA,,NA,NA,NA,NA,NA,,
115,FED_20161228b_3T2,1,C,57,348,348.003164389001,2,1.99919990299986,Agent,1,passive,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_57.jpg,Agent_passive_57.jpg
116,FED_20161228b_3T2,1,C,45,350,350.002895807001,2,1.99894905600013,Agent,0,active,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_45.jpg,Agent_active_45.jpg
117,FED_20161228b_3T2,1,C,4,352,352.002370483,2,1.99989028300024,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg
118,FED_20161228b_3T2,1,C,36,354,354.002789512,2,1.99954590200014,Agent,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Agent_active_36.jpg
119,FED_20161228b_3T2,1,C,4,356,356.002862797,2,1.99996083199949,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg
120,FED_20161228b_3T2,1,C,23,358,358.003352410001,2,1.99874559199998,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
