SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20161227b_3T2,2,y,4,2,22,200.0159649848938,204.53319096565247,Hard,"[10, 4, 11, 8, 2, 7, 1, 12]","[4, 7, 2, 11, 10, 1, 8, 6]",2,2,1,1.3502230644226074
FED_20161227b_3T2,2,y,4,2,23,208.00036001205444,212.51760292053223,Hard,"[9, 7, 1, 2, 11, 8, 4, 12]","[9, 11, 2, 4, 1, 5, 7, 8]",2,2,1,2.8503901958465576
FED_20161227b_3T2,2,y,4,2,24,216.0013780593872,220.53532910346985,Hard,"[2, 4, 6, 9, 12, 11, 5, 1]","[9, 11, 5, 2, 3, 12, 6, 4]",2,2,1,1.8668789863586426
FED_20161227b_3T2,2,y,4,2,25,224.0024139881134,228.51965308189392,Hard,"[10, 12, 8, 7, 6, 5, 1, 11]","[5, 7, 6, 1, 11, 8, 12, 2]",1,2,0,1.5334649085998535
FED_20161227b_3T2,2,y,4,2,26,232.00334692001343,236.52068710327148,Hard,"[2, 3, 5, 10, 1, 4, 6, 11]","[3, 11, 4, 10, 6, 2, 12, 7]",1,1,1,1.0834429264068604
FED_20161227b_3T2,2,y,4,2,27,240.0044960975647,244.52168488502502,Hard,"[4, 8, 3, 10, 2, 7, 1, 6]","[7, 10, 2, 6, 4, 1, 8, 11]",1,,0,
FED_20161227b_3T2,2,y,4,2,28,248.00557804107666,252.52273797988892,Hard,"[7, 5, 2, 9, 11, 8, 3, 6]","[11, 7, 9, 8, 5, 12, 2, 1]",2,2,1,1.0334420204162598
FED_20161227b_3T2,2,y,4,2,29,256.006520986557,260.52381205558777,Easy,"[5, 11, 1, 8]","[1, 11, 5, 10]",2,2,1,1.4334938526153564
FED_20161227b_3T2,2,y,4,2,30,264.00756907463074,268.5248041152954,Easy,"[9, 8, 10, 1]","[8, 10, 1, 4]",1,1,1,0.8834609985351562
FED_20161227b_3T2,2,y,4,2,31,272.00857496261597,276.5258619785309,Easy,"[9, 1, 7, 12]","[12, 1, 7, 4]",1,1,1,1.2167859077453613
FED_20161227b_3T2,2,y,4,2,32,280.00963497161865,284.52686309814453,Easy,"[2, 12, 3, 1]","[3, 1, 2, 10]",1,1,1,1.8335587978363037
FED_20161227b_3T2,2,y,4,2,33,304.0127499103546,308.52996492385864,Hard,"[2, 8, 7, 10, 11, 1, 4, 3]","[8, 2, 4, 10, 1, 6, 7, 11]",2,2,1,1.266813039779663
FED_20161227b_3T2,2,y,4,2,34,312.0137689113617,316.53105211257935,Hard,"[2, 5, 4, 8, 10, 6, 11, 3]","[3, 4, 8, 10, 5, 11, 6, 1]",1,1,1,1.3501338958740234
FED_20161227b_3T2,2,y,4,2,35,320.0148289203644,324.5320179462433,Hard,"[9, 11, 6, 2, 8, 7, 5, 3]","[9, 12, 2, 6, 7, 5, 8, 11]",2,2,1,1.4669041633605957
FED_20161227b_3T2,2,y,4,2,36,328.0158190727234,332.5330150127411,Hard,"[5, 2, 4, 11, 8, 12, 3, 1]","[12, 4, 3, 2, 5, 8, 7, 6]",1,1,1,1.2500989437103271
FED_20161227b_3T2,2,y,4,2,37,336.000186920166,340.51746702194214,Easy,"[4, 5, 1, 9]","[4, 2, 1, 5]",2,1,0,1.1167869567871094
FED_20161227b_3T2,2,y,4,2,38,344.00123500823975,348.5184679031372,Easy,"[11, 9, 6, 3]","[6, 9, 3, 10]",1,1,1,1.2501070499420166
FED_20161227b_3T2,2,y,4,2,39,352.0022430419922,356.5194571018219,Easy,"[10, 3, 12, 8]","[10, 12, 3, 7]",2,2,1,0.6834537982940674
FED_20161227b_3T2,2,y,4,2,40,360.00329995155334,364.5205190181732,Easy,"[5, 6, 12, 1]","[5, 6, 3, 12]",2,2,1,0.9001569747924805
FED_20161227b_3T2,2,y,4,2,41,368.00429701805115,372.52157497406006,Easy,"[5, 9, 7, 8]","[9, 4, 7, 5]",2,2,1,0.7667350769042969
FED_20161227b_3T2,2,y,4,2,42,376.0053598880768,380.52256989479065,Easy,"[8, 9, 7, 3]","[9, 7, 3, 5]",1,1,1,0.8834800720214844
FED_20161227b_3T2,2,y,4,2,43,384.00641202926636,388.52363300323486,Easy,"[11, 3, 7, 4]","[3, 11, 9, 7]",2,2,1,0.7501189708709717
FED_20161227b_3T2,2,y,4,2,44,392.00740790367126,396.524689912796,Easy,"[3, 1, 4, 10]","[3, 8, 1, 4]",2,2,1,1.2334730625152588
FED_20161227b_3T2,2,y,4,2,45,400.00847601890564,404.5256860256195,Hard,"[10, 5, 2, 4, 8, 1, 6, 9]","[4, 2, 1, 9, 6, 5, 11, 12]",1,1,1,0.8167998790740967
FED_20161227b_3T2,2,y,4,2,46,408.0094630718231,412.5267450809479,Hard,"[1, 8, 2, 6, 10, 5, 4, 9]","[2, 9, 8, 10, 5, 6, 4, 12]",1,1,1,0.8168079853057861
FED_20161227b_3T2,2,y,4,2,47,416.0105469226837,420.52782797813416,Hard,"[11, 6, 8, 2, 3, 12, 7, 10]","[12, 8, 6, 3, 11, 4, 7, 2]",2,2,1,0.6500439643859863
FED_20161227b_3T2,2,y,4,2,48,424.0114800930023,428.5288050174713,Hard,"[10, 11, 7, 8, 1, 12, 2, 3]","[2, 1, 10, 12, 11, 3, 6, 4]",1,1,1,1.0668609142303467
