Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
85,FED_20161114d_3T1_redo,2,C,2,252,252.004055255,2,1.99894879699968,Agent,1,passive,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_2.jpg,Agent_passive_2.jpg
,FED_20161114d_3T1_redo,2,C,NA,254,254.003531196,2,1.99798136299978,0,NA,,NA,NA,NA,NA,NA,,
86,FED_20161114d_3T1_redo,2,C,57,256,256.002058518,2,2.00105391899979,Patient,0,active,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_active_57.jpg,Patient_active_57.jpg
,FED_20161114d_3T1_redo,2,C,NA,258,258.003637188,2,1.99894880500051,0,NA,,NA,NA,NA,NA,NA,,
87,FED_20161114d_3T1_redo,2,C,33,260,260.003138119,2,1.99964714899943,Agent,0,active,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_33.jpg,Agent_active_33.jpg
88,FED_20161114d_3T1_redo,2,C,18,262,262.003313186,2,1.99951007399977,Patient,0,active,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_18.jpg,Patient_active_18.jpg
89,FED_20161114d_3T1_redo,2,C,15,264,264.003342488,2,1.99879965699984,Agent,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Agent_passive_15.jpg
,FED_20161114d_3T1_redo,2,C,NA,266,266.00266687,4,3.99956286199995,0,NA,,NA,NA,NA,NA,NA,,
90,FED_20161114d_3T1_redo,2,C,1,270,270.002771665,2,1.99926779899943,Agent,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Agent_active_1.jpg
91,FED_20161114d_3T1_redo,2,C,29,272,272.002575826,2,1.99986879399967,Patient,1,passive,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_29.jpg,Patient_passive_29.jpg
92,FED_20161114d_3T1_redo,2,C,60,274,274.002979555,2,2.00031299500006,Agent,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Agent_active_60.jpg
,FED_20161114d_3T1_redo,2,C,NA,276,276.003818763,2,1.99796128900016,0,NA,,NA,NA,NA,NA,NA,,
93,FED_20161114d_3T1_redo,2,C,2,278,278.002325738,2,2.0008548349997,Patient,1,passive,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_2.jpg,Patient_passive_2.jpg
94,FED_20161114d_3T1_redo,2,C,54,280,280.003909704,2,1.99836767200031,Patient,1,passive,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_54.jpg,Patient_passive_54.jpg
95,FED_20161114d_3T1_redo,2,C,45,282,282.00280402,2,1.99987845900068,Agent,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Agent_passive_45.jpg
96,FED_20161114d_3T1_redo,2,C,23,284,284.003206749,2,1.99940383299963,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg
,FED_20161114d_3T1_redo,2,C,NA,286,286.003137611,2,1.99958996999976,0,NA,,NA,NA,NA,NA,NA,,
97,FED_20161114d_3T1_redo,2,C,52,288,288.003270471,2,1.99906094400012,Patient,1,passive,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_52.jpg,Patient_passive_52.jpg
,FED_20161114d_3T1_redo,2,C,NA,290,290.002853576,2,1.99919291399965,0,NA,,NA,NA,NA,NA,NA,,
98,FED_20161114d_3T1_redo,2,C,7,292,292.002580954,2,1.99971419699978,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
99,FED_20161114d_3T1_redo,2,C,60,294,294.002819555,2,1.99936867799988,Patient,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Patient_active_60.jpg
100,FED_20161114d_3T1_redo,2,C,41,296,296.002707751,2,2.00032115299928,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg
